_id;Number;Name of Location;Date;Login Hour;Name;Age;gender;Email;No Telp;Brand Device;Digital Interest;Location Type
6818a153a750bed478947c18;640;Java Junction;12/19/2023;11:01:00;Patton Dudding;1963;Male;pduddinghr@scribd.com;722-458-2415;OnePlus;Sport;metropolitan
6818a153a750bed478947c19;641;Barrel & Brew;12/29/2023;14:47:00;Ailene Beldom;2001;Female;abeldomhs@bloomberg.com;835-602-4725;LG;Social Media;urban
6818a153a750bed478947c1a;642;Salad Sensations;12/5/2023;11:54:00;Eward Lothlorien;1995;Male;elothlorienht@digg.com;328-531-1154;LG;Social Media;sub urban
6818a153a750bed478947c1b;643;The Coffee Bean;12/29/2023;14:13:00;Gwynne Bodley;1975;Female;gbodleyhu@wix.com;651-704-6775;LG;Social Media;coastal
6818a153a750bed478947c1c;644;The Salad Spot;12/6/2023;19:03:00;Claude Malins;1985;Female;cmalinshv@who.int;677-515-6953;LG;Social Media;Suburban Fringe
6818a153a750bed478947c1d;645;Java Junction;12/5/2023;18:07:00;Creight Stracey;2001;Male;cstraceyhw@nsw.gov.au;416-864-3162;LG;Social Media;metropolitan
6818a153a750bed478947c1e;646;The Coffee Bean;12/4/2023;17:48:00;Orelia Lonergan;1977;Female;olonerganhx@google.com.br;353-528-6135;LG;E-commerce;urban
6818a153a750bed478947c1f;647;The Salad Spot;12/22/2023;16:08:00;Alwin Garwill;2001;Male;agarwillhy@slideshare.net;961-860-1499;LG;E-commerce;sub urban
6818a153a750bed478947c20;648;Salad Sensations;12/14/2023;19:51:00;Jodie Janjusevic;1971;Female;jjanjusevichz@state.tx.us;550-721-1401;LG;E-commerce;coastal
6818a153a750bed478947c21;649;The Coffee Bean;12/8/2023;11:53:00;Peyter Duffet;1980;Male;pduffeti0@jiathis.com;687-928-1436;LG;E-commerce;Suburban Fringe
6818a153a750bed478947c22;650;The Urban Cafe;12/18/2023;12:06:00;Vittoria Woodberry;1960;Female;vwoodberryi1@4shared.com;329-582-4289;LG;E-commerce;metropolitan
6818a153a750bed478947c23;651;The Rustic Tavern;12/5/2023;10:42:00;Riannon Daggett;1967;Female;rdaggetti2@bandcamp.com;356-533-0159;LG;Gaming;urban
6818a153a750bed478947c24;652;Salad Sensations;12/30/2023;15:47:00;Welch Chew;2002;Male;wchewi3@miibeian.gov.cn;508-148-0530;LG;Gaming;sub urban
6818a153a750bed478947c25;653;The Salad Spot;12/24/2023;13:54:00;Idell Gypson;1996;Female;igypsoni4@wikia.com;596-899-8154;LG;Gaming;coastal
6818a153a750bed478947c26;654;The Rustic Tavern;12/18/2023;09:53:00;Locke Franceschielli;1996;Male;lfranceschiellii5@yelp.com;662-403-8876;LG;Gaming;Suburban Fringe
6818a153a750bed478947c27;655;Salad Sensations;12/16/2023;11:13:00;Celesta Mutlow;2001;Female;cmutlowi6@miibeian.gov.cn;968-820-4458;LG;Gaming;metropolitan
6818a153a750bed478947c28;656;The Salad Spot;12/19/2023;17:37:00;Josee Furley;1982;Female;jfurleyi7@hao123.com;133-991-7185;LG;News;urban
6818a153a750bed478947c29;657;The Green Leaf;12/17/2023;20:39:00;Elsa Drinan;1987;Female;edrinani8@nps.gov;497-264-7409;LG;News;sub urban
6818a153a750bed478947c2a;658;The Green Leaf;12/5/2023;09:12:00;Llywellyn Droogan;1966;Male;ldroogani9@storify.com;648-913-8972;LG;News;coastal
6818a153a750bed478947c2b;659;The Green Leaf;12/28/2023;10:07:00;Cindi Cereceres;1977;Female;ccereceresia@umn.edu;398-120-4198;LG;News;Suburban Fringe
6818a153a750bed478947c2c;660;The Salad Spot;12/28/2023;18:01:00;Oberon Piddick;1977;Male;opiddickib@joomla.org;534-304-8483;LG;News;metropolitan
6818a153a750bed478947c2d;661;Cafe Delight;12/11/2023;16:43:00;Rudy Vanns;1969;Male;rvannsic@instagram.com;599-780-8512;LG;Technology;urban
6818a153a750bed478947c2e;662;The Salad Spot;12/23/2023;16:48:00;Philly Hamlin;1978;Female;phamlinid@omniture.com;485-612-4280;LG;Technology;sub urban
6818a153a750bed478947c2f;663;The Salad Spot;12/5/2023;08:10:00;Marty Cearley;1986;Female;mcearleyie@360.cn;325-314-0190;LG;Technology;coastal
6818a153a750bed478947c30;664;Cafe Delight;12/28/2023;13:36:00;Liane Ovell;1969;Female;lovellif@multiply.com;230-997-6635;LG;Technology;Suburban Fringe
6818a153a750bed478947c31;665;The Urban Cafe;12/28/2023;12:30:00;Hetty Letham;1989;Female;hlethamig@feedburner.com;981-655-0090;LG;Technology;metropolitan
6818a153a750bed478947c32;666;Java Junction;12/14/2023;17:48:00;Sheela MacPeice;1995;Female;smacpeiceih@fda.gov;573-162-3847;LG;Podcast;urban
6818a153a750bed478947c33;667;The Urban Cafe;12/4/2023;14:31:00;Melly Grime;1962;Female;mgrimeii@moonfruit.com;537-670-2270;LG;Podcast;sub urban
6818a153a750bed478947c34;668;The Salad Spot;12/30/2023;13:43:00;Zahara Hallowell;1989;Female;zhallowellij@bloomberg.com;444-449-5754;LG;Podcast;coastal
6818a153a750bed478947c35;669;The Urban Cafe;12/7/2023;12:26:00;Ulberto Fines;2002;Male;ufinesik@zimbio.com;180-554-6156;LG;Podcast;Suburban Fringe
6818a153a750bed478947c36;670;Java Junction;12/14/2023;15:08:00;Waverley Este;1970;Male;westeil@pagesperso-orange.fr;905-438-9271;LG;Podcast;metropolitan
6818a153a750bed478947c37;671;Cafe Delight;12/19/2023;18:15:00;Avril Finlayson;1962;Female;afinlaysonim@yahoo.com;917-285-4795;LG;Music;urban
6818a153a750bed478947c38;672;The Urban Cafe;12/8/2023;17:56:00;Britni Collie;1987;Female;bcolliein@fc2.com;451-210-0145;LG;Music;sub urban
6818a153a750bed478947c39;673;The Brew House;12/21/2023;08:33:00;Kare Idale;1965;Female;kidaleio@rakuten.co.jp;968-375-5327;LG;Music;coastal
6818a153a750bed478947c3a;674;The Salad Spot;12/28/2023;19:10:00;Trista Jakucewicz;1998;Female;tjakucewiczip@scribd.com;905-132-9493;LG;Music;Suburban Fringe
6818a153a750bed478947c3b;675;Java Junction;12/11/2023;09:18:00;Lira Goroni;2000;Female;lgoroniiq@nytimes.com;752-258-7277;LG;Music;metropolitan
6818a153a750bed478947c3c;676;The Coffee Bean;12/13/2023;18:26:00;Martguerita Bolwell;1973;Female;mbolwellir@weibo.com;633-268-1394;LG;Sport;urban
6818a153a750bed478947c3d;677;Salad Sensations;12/23/2023;08:10:00;Tobiah Cowsby;1966;Male;tcowsbyis@e-recht24.de;362-518-2238;LG;Sport;sub urban
6818a153a750bed478947c3e;678;The Rustic Tavern;12/8/2023;20:59:00;Sayre Kave;1999;Male;skaveit@123-reg.co.uk;706-727-5092;LG;Sport;coastal
6818a153a750bed478947c3f;679;Salad Sensations;12/3/2023;09:04:00;Mildrid Chotty;1983;Female;mchottyiu@ox.ac.uk;504-359-1777;LG;Sport;Suburban Fringe
6818a153a750bed478947c40;680;Cafe Delight;12/21/2023;10:57:00;Dyann Erdes;1995;Female;derdesiv@xrea.com;291-831-4953;LG;Sport;metropolitan
6818a153a750bed478947c41;681;Java Junction;12/5/2023;15:36:00;Doloritas Hubbert;2000;Female;dhubbertiw@yellowpages.com;789-239-5262;Sony;Social Media;urban
6818a153a750bed478947c42;682;The Urban Cafe;12/12/2023;10:52:00;Ruthie Lazarus;2000;Female;rlazarusix@aol.com;848-601-7443;Sony;Social Media;sub urban
6818a153a750bed478947c43;683;The Rustic Tavern;12/14/2023;10:47:00;Arvy Tallman;1998;Male;atallmaniy@google.de;301-425-9581;Sony;Social Media;coastal
6818a153a750bed478947c44;684;The Brew House;12/4/2023;08:02:00;Rudd Reen;1986;Male;rreeniz@nature.com;384-532-3521;Sony;Social Media;Suburban Fringe
6818a153a750bed478947c45;685;Salad Sensations;12/21/2023;14:29:00;Agnes Joutapaitis;1962;Female;ajoutapaitisj0@princeton.edu;857-960-5061;Sony;Social Media;metropolitan
6818a153a750bed478947c46;686;The Urban Cafe;12/18/2023;17:22:00;Branden Petrushanko;1987;Male;bpetrushankoj1@de.vu;546-842-0215;Sony;E-commerce;urban
6818a153a750bed478947c47;687;The Green Leaf;12/22/2023;13:58:00;Chelsea Baldcock;1999;Female;cbaldcockj2@indiegogo.com;732-170-1740;Sony;E-commerce;sub urban
6818a153a750bed478947c48;688;Java Junction;12/29/2023;13:05:00;Berne Bagnell;1988;Male;bbagnellj3@friendfeed.com;139-177-4380;Sony;E-commerce;coastal
6818a153a750bed478947c49;689;The Urban Cafe;12/13/2023;17:50:00;Theadora Chellenham;1979;Female;tchellenhamj4@deliciousdays.com;748-464-3399;Sony;E-commerce;Suburban Fringe
6818a153a750bed478947c4a;690;The Brew House;12/26/2023;18:23:00;Udall Tersay;1966;Male;utersayj5@nih.gov;650-146-8210;Sony;E-commerce;metropolitan
6818a153a750bed478947c4b;691;The Salad Spot;12/5/2023;15:16:00;Shawn Gethin;1973;Male;sgethinj6@addtoany.com;233-474-6939;Sony;Gaming;urban
6818a153a750bed478947c4c;692;The Coffee Bean;12/14/2023;08:08:00;Paule Bulcroft;1999;Female;pbulcroftj7@netlog.com;476-693-4413;Sony;Gaming;sub urban
6818a153a750bed478947c4d;693;Cafe Delight;12/6/2023;21:09:00;Rita McGeouch;1960;Female;rmcgeouchj8@smugmug.com;202-216-9672;Sony;Gaming;coastal
6818a153a750bed478947c4e;694;Barrel & Brew;12/21/2023;21:43:00;Gilligan Bernolet;1982;Female;gbernoletj9@samsung.com;830-118-7477;Sony;Gaming;Suburban Fringe
6818a153a750bed478947c4f;695;Cafe Delight;12/23/2023;15:31:00;Kingston Stimson;1974;Male;kstimsonja@yellowpages.com;976-129-8317;Sony;Gaming;metropolitan
6818a153a750bed478947c50;696;Cafe Delight;12/24/2023;09:22:00;Nealon Chainey;1973;Male;nchaineyjb@sbwire.com;363-672-2233;Sony;News;urban
6818a153a750bed478947c51;697;Cafe Delight;12/29/2023;18:56:00;Alleyn Dorr;1969;Male;adorrjc@oaic.gov.au;465-946-8091;Sony;News;sub urban
6818a153a750bed478947c52;698;Cafe Delight;12/1/2023;20:56:00;Nydia Pannett;2002;Female;npannettjd@engadget.com;653-704-3567;Sony;News;coastal
6818a153a750bed478947c53;699;The Salad Spot;12/28/2023;20:45:00;Nye Kiellor;1962;Male;nkiellorje@hexun.com;264-504-9101;Sony;News;Suburban Fringe
6818a153a750bed478947c54;700;The Brew House;12/18/2023;12:01:00;Terrijo Lints;1983;Female;tlintsjf@spotify.com;888-303-6145;Sony;News;metropolitan
6818a153a750bed478947c55;701;Java Junction;12/5/2023;09:31:00;Lizbeth McCoughan;1992;Female;lmccoughanjg@cornell.edu;631-893-2238;Sony;Technology;urban
6818a153a750bed478947c56;702;The Brew House;12/5/2023;14:24:00;Isaak Hawke;1994;Male;ihawkejh@ucla.edu;816-804-7204;Sony;Technology;sub urban
6818a153a750bed478947c57;703;The Salad Spot;12/5/2023;08:31:00;Roxana Rosenberger;1999;Female;rrosenbergerji@abc.net.au;914-256-4082;Sony;Technology;coastal
6818a153a750bed478947c58;704;Java Junction;12/13/2023;09:58:00;Teressa Grestie;1976;Female;tgrestiejj@webeden.co.uk;451-294-0368;Sony;Technology;Suburban Fringe
6818a153a750bed478947c59;705;Java Junction;12/24/2023;19:54:00;Neile Treuge;1966;Female;ntreugejk@dailymail.co.uk;994-847-5558;Sony;Technology;metropolitan
6818a153a750bed478947c5a;706;The Coffee Bean;12/5/2023;10:28:00;Morty Loder;1974;Male;mloderjl@nhs.uk;637-625-8285;Sony;Podcast;urban
6818a153a750bed478947c5b;707;The Salad Spot;12/3/2023;21:58:00;Whittaker Zoellner;2003;Male;wzoellnerjm@goodreads.com;788-813-1725;Sony;Podcast;sub urban
6818a153a750bed478947c5c;708;The Salad Spot;12/4/2023;14:33:00;Thurston Edwins;1962;Male;tedwinsjn@is.gd;188-963-4796;Sony;Podcast;coastal
6818a153a750bed478947c5d;709;Java Junction;12/30/2023;19:30:00;Erl Stimpson;1979;Male;estimpsonjo@gmpg.org;832-720-1280;Sony;Podcast;Suburban Fringe
6818a153a750bed478947c5e;710;The Coffee Bean;12/16/2023;20:16:00;Kalina Malpas;1972;Female;kmalpasjp@booking.com;360-200-7568;Sony;Podcast;metropolitan
6818a153a750bed478947c5f;711;The Urban Cafe;12/13/2023;15:49:00;Killie Maslen;1965;Male;kmaslenjq@bloglines.com;314-240-9869;Sony;Music;urban
6818a153a750bed478947c60;712;Cafe Delight;12/12/2023;21:16:00;Pet Ramsell;1994;Female;pramselljr@unblog.fr;782-810-5374;Sony;Music;sub urban
6818a153a750bed478947c61;713;Salad Sensations;12/11/2023;15:24:00;Krishnah Bateson;1962;Male;kbatesonjs@upenn.edu;514-266-5539;Sony;Music;coastal
6818a153a750bed478947c62;714;The Urban Cafe;12/3/2023;17:32:00;Lorraine Bogges;1981;Female;lboggesjt@i2i.jp;309-283-5345;Sony;Music;Suburban Fringe
6818a153a750bed478947c63;715;Java Junction;12/22/2023;10:15:00;Lorry Ovey;1988;Female;loveyju@g.co;378-820-6762;Sony;Music;metropolitan
6818a153a750bed478947c64;716;Cafe Delight;12/18/2023;20:09:00;Corie Fitchell;1977;Female;cfitchelljv@cafepress.com;337-345-4430;Sony;Sport;urban
6818a153a750bed478947c65;717;The Salad Spot;12/29/2023;18:27:00;Anderson Idiens;1985;Male;aidiensjw@yandex.ru;613-379-3665;Sony;Sport;sub urban
6818a153a750bed478947c66;718;Java Junction;12/15/2023;12:07:00;Zechariah Nelsey;1964;Male;znelseyjx@unc.edu;574-517-0177;Sony;Sport;coastal
6818a153a750bed478947c67;719;Barrel & Brew;12/1/2023;12:29:00;Neill Flounders;1976;Male;nfloundersjy@cdbaby.com;269-871-1144;Sony;Sport;Suburban Fringe
6818a153a750bed478947c68;720;The Rustic Tavern;12/3/2023;13:32:00;Wilow Vowdon;1986;Female;wvowdonjz@meetup.com;200-977-6270;Sony;Sport;metropolitan
6818a153a750bed478947c69;721;Java Junction;12/21/2023;21:04:00;Elston Atyea;1984;Male;eatyeak0@illinois.edu;719-815-1549;Nokia;Social Media;urban
6818a153a750bed478947c6a;722;The Salad Spot;12/10/2023;17:40:00;Bertina Janik;1967;Female;bjanikk1@icq.com;241-730-9822;Nokia;Social Media;sub urban
6818a153a750bed478947c6b;723;The Rustic Tavern;12/8/2023;13:34:00;Faustine Comberbeach;1991;Female;fcomberbeachk2@hud.gov;391-258-4367;Nokia;Social Media;coastal
6818a153a750bed478947c6c;724;Salad Sensations;12/18/2023;12:50:00;Brennan Nozzolii;1966;Male;bnozzoliik3@jugem.jp;869-490-2897;Nokia;Social Media;Suburban Fringe
6818a153a750bed478947c6d;725;The Salad Spot;12/15/2023;15:40:00;Gino Vinecombe;1999;Male;gvinecombek4@aboutads.info;891-388-3046;Nokia;Social Media;metropolitan
6818a153a750bed478947c6e;726;The Coffee Bean;12/16/2023;15:56:00;Si Dyshart;1971;Male;sdyshartk5@loc.gov;816-197-3642;Nokia;E-commerce;urban
6818a153a750bed478947c6f;727;Salad Sensations;12/25/2023;19:14:00;Wilmette Agglio;1981;Female;waggliok6@webmd.com;984-185-9715;Nokia;E-commerce;sub urban
6818a153a750bed478947c70;728;The Coffee Bean;12/24/2023;12:45:00;Eydie Linfoot;1960;Female;elinfootk7@usgs.gov;233-230-1156;Nokia;E-commerce;coastal
6818a153a750bed478947c71;729;The Green Leaf;12/29/2023;10:59:00;Deeann Bugler;1984;Female;dbuglerk8@msn.com;635-125-4961;Nokia;E-commerce;Suburban Fringe
6818a153a750bed478947c72;730;The Green Leaf;12/26/2023;15:58:00;Aubine Kondratowicz;1961;Female;akondratowiczk9@acquirethisname.com;852-388-2253;Nokia;E-commerce;metropolitan
6818a153a750bed478947c73;731;The Rustic Tavern;12/28/2023;09:29:00;Eamon Algore;1983;Male;ealgoreka@reverbnation.com;206-978-4792;Nokia;Gaming;urban
6818a153a750bed478947c74;732;The Salad Spot;12/27/2023;08:04:00;Maximilien Voase;2000;Male;mvoasekb@mail.ru;545-152-0686;Nokia;Gaming;sub urban
6818a153a750bed478947c75;733;Cafe Delight;12/12/2023;08:33:00;Rochelle Staunton;1983;Female;rstauntonkc@issuu.com;852-434-5837;Nokia;Gaming;coastal
6818a153a750bed478947c76;734;The Rustic Tavern;12/16/2023;13:12:00;Cami Thrasher;1965;Female;cthrasherkd@usa.gov;937-869-2448;Nokia;Gaming;Suburban Fringe
6818a153a750bed478947c77;735;Cafe Delight;12/3/2023;10:04:00;Brit Rackley;1962;Male;brackleyke@soundcloud.com;277-519-2821;Nokia;Gaming;metropolitan
6818a153a750bed478947c78;736;The Urban Cafe;12/14/2023;09:24:00;Elvina Veque;1984;Female;evequekf@biblegateway.com;977-556-4084;Nokia;News;urban
6818a153a750bed478947c79;737;Java Junction;12/28/2023;11:47:00;Lisetta Lote;1979;Female;llotekg@mac.com;523-174-9062;Nokia;News;sub urban
6818a153a750bed478947c7a;738;Cafe Delight;12/30/2023;16:23:00;Towney Peake;1984;Male;tpeakekh@uiuc.edu;108-950-4228;Nokia;News;coastal
6818a153a750bed478947c7b;739;The Coffee Bean;12/10/2023;20:34:00;Nona Cannon;1968;Female;ncannonki@nifty.com;862-333-2909;Nokia;News;Suburban Fringe
6818a153a750bed478947c7c;740;The Brew House;12/23/2023;16:58:00;Karole Mugridge;1994;Female;kmugridgekj@godaddy.com;449-145-4415;Nokia;News;metropolitan
6818a153a750bed478947c7d;741;The Rustic Tavern;12/20/2023;08:32:00;Farlie Morden;1999;Male;fmordenkk@creativecommons.org;796-887-3035;Nokia;Technology;urban
6818a153a750bed478947c7e;742;Cafe Delight;12/13/2023;16:04:00;Lucilia Littledike;1965;Female;llittledikekl@senate.gov;184-304-7863;Nokia;Technology;sub urban
6818a153a750bed478947c7f;743;Barrel & Brew;12/28/2023;19:04:00;Karalynn Job;1975;Female;kjobkm@blinklist.com;129-386-3916;Nokia;Technology;coastal
6818a153a750bed478947c80;744;Salad Sensations;12/7/2023;10:27:00;Daisy McAne;1970;Female;dmcanekn@uol.com.br;562-675-8135;Nokia;Technology;Suburban Fringe
6818a153a750bed478947c81;745;The Urban Cafe;12/19/2023;08:47:00;Lucie Labbez;1999;Female;llabbezko@harvard.edu;212-751-8534;Nokia;Technology;metropolitan
6818a153a750bed478947c82;746;The Green Leaf;12/22/2023;17:00:00;Agatha Trunby;1992;Female;atrunbykp@alibaba.com;263-320-7740;Nokia;Podcast;urban
6818a153a750bed478947c83;747;The Brew House;12/8/2023;11:59:00;Oliver MacMenamy;2002;Male;omacmenamykq@amazon.co.jp;735-607-6024;Nokia;Podcast;sub urban
6818a153a750bed478947c84;748;Salad Sensations;12/26/2023;12:35:00;Augustin Struis;1979;Male;astruiskr@archive.org;482-566-3704;Nokia;Podcast;coastal
6818a153a750bed478947c85;749;The Green Leaf;12/30/2023;20:20:00;Pauletta Grigoli;2001;Female;pgrigoliks@etsy.com;380-142-6131;Nokia;Podcast;Suburban Fringe
6818a153a750bed478947c86;750;Cafe Delight;12/18/2023;10:52:00;Jolie Kmieciak;1991;Female;jkmieciakkt@deliciousdays.com;185-985-9276;Nokia;Podcast;metropolitan
6818a153a750bed478947c87;751;Cafe Delight;12/5/2023;09:07:00;Jon Druhan;1972;Male;jdruhanku@twitpic.com;846-655-2395;Nokia;Music;urban
6818a153a750bed478947c88;752;The Salad Spot;12/17/2023;10:39:00;Gerda Eagleton;1965;Female;geagletonkv@prnewswire.com;231-644-3913;Nokia;Music;sub urban
6818a153a750bed478947c89;753;Java Junction;12/28/2023;20:04:00;Nola Alessandrucci;1991;Female;nalessandruccikw@boston.com;469-459-9629;Nokia;Music;coastal
6818a153a750bed478947c8a;754;The Rustic Tavern;12/2/2023;17:56:00;Lynett Gatcliff;1995;Female;lgatcliffkx@umich.edu;904-137-5483;Nokia;Music;Suburban Fringe
6818a153a750bed478947c8b;755;The Brew House;12/2/2023;13:05:00;Guillemette Lappin;1994;Female;glappinky@mapquest.com;163-512-7793;Nokia;Music;metropolitan
6818a153a750bed478947c8c;756;Salad Sensations;12/2/2023;12:01:00;Renelle Eburne;1980;Female;reburnekz@weibo.com;314-869-0715;Nokia;Sport;urban
6818a153a750bed478947c8d;757;Cafe Delight;12/16/2023;16:53:00;Veronika Silly;1992;Female;vsillyl0@nymag.com;757-665-2353;Nokia;Sport;sub urban
6818a153a750bed478947c8e;758;The Urban Cafe;12/18/2023;20:21:00;Dene Halifax;1997;Male;dhalifaxl1@nps.gov;324-883-3246;Nokia;Sport;coastal
6818a153a750bed478947c8f;759;The Brew House;12/16/2023;13:30:00;Coreen Beamont;1999;Female;cbeamontl2@tinyurl.com;245-829-5014;Nokia;Sport;Suburban Fringe
6818a153a750bed478947c90;760;Cafe Delight;12/18/2023;19:15:00;Franzen Crowdson;2002;Male;fcrowdsonl3@networkadvertising.org;900-109-7482;Nokia;Sport;metropolitan
6818a153a750bed478947c91;761;The Brew House;12/7/2023;18:29:00;Barbey Sterke;1963;Female;bsterkel4@vimeo.com;332-276-7607;Motorola;Social Media;urban
6818a153a750bed478947c92;762;The Salad Spot;12/10/2023;09:27:00;Bendite Tolman;2002;Female;btolmanl5@upenn.edu;100-854-6392;Motorola;Social Media;sub urban
6818a153a750bed478947c93;763;Salad Sensations;12/3/2023;11:51:00;Wrennie Toope;1985;Female;wtoopel6@51.la;199-626-1179;Motorola;Social Media;coastal
6818a153a750bed478947c94;764;The Green Leaf;12/2/2023;13:12:00;Zsa zsa Harbor;1975;Female;zzsal7@google.de;569-250-1556;Motorola;Social Media;Suburban Fringe
6818a153a750bed478947c95;765;The Coffee Bean;12/23/2023;11:06:00;Robinett Goldie;2000;Female;rgoldiel8@multiply.com;968-374-7497;Motorola;Social Media;metropolitan
6818a153a750bed478947c96;766;The Green Leaf;12/6/2023;15:10:00;Reyna Zettoi;1970;Female;rzettoil9@reddit.com;672-334-8770;Motorola;E-commerce;urban
6818a153a750bed478947c97;767;The Rustic Tavern;12/18/2023;11:52:00;Mabel Ugoni;1982;Female;mugonila@vkontakte.ru;462-101-6191;Motorola;E-commerce;sub urban
6818a153a750bed478947c98;768;The Green Leaf;12/17/2023;08:40:00;Gayler Glidden;1979;Male;ggliddenlb@hud.gov;238-426-7447;Motorola;E-commerce;coastal
6818a153a750bed478947c99;769;The Rustic Tavern;12/18/2023;21:01:00;Ware Rudloff;1961;Male;wrudlofflc@amazon.de;282-300-6366;Motorola;E-commerce;Suburban Fringe
6818a153a750bed478947c9a;770;The Salad Spot;12/19/2023;10:51:00;Deloria Fabbro;1962;Female;dfabbrold@i2i.jp;445-773-8440;Motorola;E-commerce;metropolitan
6818a153a750bed478947c9b;771;Java Junction;12/7/2023;18:38:00;Malva Suddell;1962;Female;msuddellle@reverbnation.com;873-793-4030;Motorola;Gaming;urban
6818a153a750bed478947c9c;772;The Rustic Tavern;12/3/2023;15:53:00;Ali Braunston;1973;Male;abraunstonlf@amazon.com;189-673-5219;Motorola;Gaming;sub urban
6818a153a750bed478947c9d;773;Barrel & Brew;12/8/2023;18:58:00;Marieann Morat;1995;Female;mmoratlg@so-net.ne.jp;145-573-5525;Motorola;Gaming;coastal
6818a153a750bed478947c9e;774;The Rustic Tavern;12/27/2023;20:54:00;Berry Corneck;1990;Female;bcornecklh@github.io;717-679-1234;Motorola;Gaming;Suburban Fringe
6818a153a750bed478947c9f;775;The Salad Spot;12/8/2023;11:28:00;Angelica Hillan;1973;Female;ahillanli@dell.com;734-272-1972;Motorola;Gaming;metropolitan
6818a153a750bed478947ca0;776;The Green Leaf;12/4/2023;17:08:00;Kitti Jiggen;1983;Female;kjiggenlj@indiegogo.com;377-809-6101;Motorola;News;urban
6818a153a750bed478947ca1;777;Barrel & Brew;12/28/2023;11:27:00;Kip Dmitrienko;1978;Male;kdmitrienkolk@forbes.com;841-632-8991;Motorola;News;sub urban
6818a153a750bed478947ca2;778;Salad Sensations;12/2/2023;14:41:00;Diahann Frayne;1962;Female;dfraynell@usa.gov;340-721-6956;Motorola;News;coastal
6818a153a750bed478947ca3;779;The Salad Spot;12/24/2023;16:35:00;Glyn Poundsford;1973;Male;gpoundsfordlm@utexas.edu;809-186-4806;Motorola;News;Suburban Fringe
6818a153a750bed478947ca4;780;The Brew House;12/3/2023;21:30:00;Carmon Parnby;1985;Female;cparnbyln@sciencedaily.com;364-948-5763;Motorola;News;metropolitan
6818a153a750bed478947ca5;781;Cafe Delight;12/4/2023;19:34:00;Jay Collett;2000;Male;jcollettlo@purevolume.com;886-748-1430;Motorola;Technology;urban
6818a153a750bed478947ca6;782;The Salad Spot;12/9/2023;18:06:00;Bordie Beatson;1982;Male;bbeatsonlp@ovh.net;590-714-1019;Motorola;Technology;sub urban
6818a153a750bed478947ca7;783;Salad Sensations;12/25/2023;15:49:00;Ammamaria Criple;1979;Female;acriplelq@jimdo.com;372-768-4495;Motorola;Technology;coastal
6818a153a750bed478947ca8;784;The Rustic Tavern;12/13/2023;12:57:00;Philis Turbayne;2000;Female;pturbaynelr@oaic.gov.au;381-517-3866;Motorola;Technology;Suburban Fringe
6818a153a750bed478947ca9;785;The Coffee Bean;12/30/2023;17:13:00;Lyndel Schruyer;1989;Female;lschruyerls@businessinsider.com;347-556-4467;Motorola;Technology;metropolitan
6818a153a750bed478947caa;786;The Brew House;12/6/2023;14:38:00;Kassey Mattson;1973;Female;kmattsonlt@mashable.com;958-248-8533;Motorola;Podcast;urban
6818a153a750bed478947cab;787;Java Junction;12/9/2023;12:13:00;Darcee Blindermann;1973;Female;dblindermannlu@phoca.cz;688-645-2147;Motorola;Podcast;sub urban
6818a153a750bed478947cac;788;The Brew House;12/15/2023;08:52:00;Amery Blackler;1993;Male;ablacklerlv@webeden.co.uk;962-606-3287;Motorola;Podcast;coastal
6818a153a750bed478947cad;789;The Brew House;12/25/2023;09:43:00;Marilin Rickerby;1981;Female;mrickerbylw@engadget.com;111-712-4034;Motorola;Podcast;Suburban Fringe
6818a153a750bed478947cae;790;The Rustic Tavern;12/13/2023;16:43:00;Hollis Gobbet;1960;Male;hgobbetlx@imgur.com;284-215-0514;Motorola;Podcast;metropolitan
6818a153a750bed478947caf;791;The Rustic Tavern;12/29/2023;13:54:00;Meggy Farrent;1988;Female;mfarrently@reuters.com;971-387-8935;Motorola;Music;urban
6818a153a750bed478947cb0;792;The Green Leaf;12/16/2023;12:59:00;Gabi Biskupski;1962;Female;gbiskupskilz@samsung.com;229-202-5578;Motorola;Music;sub urban
6818a153a750bed478947cb1;793;Barrel & Brew;12/23/2023;18:38:00;Elene Iamittii;1960;Female;eiamittiim0@google.com.au;708-765-5153;Motorola;Music;coastal
6818a153a750bed478947cb2;794;The Salad Spot;12/24/2023;09:03:00;Carmen Enrico;1986;Female;cenricom1@spiegel.de;271-931-0802;Motorola;Music;Suburban Fringe
6818a153a750bed478947cb3;795;The Coffee Bean;12/27/2023;11:47:00;Diane-marie Keywood;1988;Female;dkeywoodm2@creativecommons.org;354-893-4865;Motorola;Music;metropolitan
6818a153a750bed478947cb4;796;The Rustic Tavern;12/7/2023;08:26:00;Jeremias Paxforde;1966;Male;jpaxfordem3@t.co;207-423-3080;Motorola;Sport;urban
6818a153a750bed478947cb5;797;The Green Leaf;12/22/2023;11:58:00;Alex Siege;1961;Male;asiegem4@nsw.gov.au;785-739-3833;Motorola;Sport;sub urban
6818a153a750bed478947cb6;798;Salad Sensations;12/15/2023;09:58:00;Marsha MacMaster;1998;Female;mmacmasterm5@msu.edu;919-915-3499;Motorola;Sport;coastal
6818a153a750bed478947cb7;799;Cafe Delight;12/23/2023;19:35:00;Kellina Bryce;1998;Female;kbrycem6@taobao.com;226-265-2717;Motorola;Sport;Suburban Fringe
